GEOID,NAME,ABBR,year,index_eq_community_living,index_eq_communal_living,index_eq_institutional_living,index_eq_community_participation,index_eq_commute,index_eq_education,index_eq_insurance,index_eq_tech,index_eq_work_economic,index_eq_labor,index_eq_poverty,index_eq_adaparc,index_rel_community_living,index_rel_communal_living,index_rel_institutional_living,index_rel_community_participation,index_rel_commute,index_rel_education,index_rel_insurance,index_rel_tech,index_rel_work_economic,index_rel_labor,index_rel_poverty,index_rel_adaparc,index_adaparc
72,Puerto Rico,PR,2024,NA,NA,NA,NA,37.105644693363246,81.31470419195114,38.5155862766837,NA,67.25532704210363,49.08362819494988,85.42702588925737,NA,NA,NA,NA,NA,19.43516247744002,11.562513844047446,44.88665502090961,NA,3.767496831967311,7.479646174339735,0.05534748959488724,NA,NA
44,Rhode Island,RI,2024,48.884640933273424,31.419483426581152,66.3497984399657,47.584232236491175,72.92257282250745,58.38647509103994,52.94666160568864,6.081219426728694,48.74218663853918,53.60452291446703,43.879850362611336,48.40368660276793,27.34165617151302,9.934679232510447,44.74863311051559,37.21371238483191,43.39056469007376,39.25513939527435,55.99200746991318,10.217137984066342,50.6743971438019,51.897367993983735,49.45142629362005,38.40992190004894,43.40680425140843
45,South Carolina,SC,2024,38.7081750625239,52.35088049478699,25.06546963026081,57.37014529562479,49.71933769788459,67.885823735409,48.40942912210135,63.46599062710419,56.5425176880499,56.951990938366315,56.133044437733474,50.87361268206619,74.12519748815674,76.70538512886112,71.54500984745235,39.371950492855,23.34790874184695,31.42516785936236,54.844069368028336,47.87065600218235,36.831663785668965,25.143215274090885,48.52011229724704,50.1096039222269,50.491608302146545
46,South Dakota,SD,2024,66.630479604726915,47.65386895623869,85.60709025321515,37.30563596934698,40.90255790704,49.23986717481607,53.72934968237029,5.350769113161552,47.71120725006398,44.44401607596961,50.97839842415834,50.54910760804595,9.48655188320511,4.684431832807135,14.288671933603084,39.79230825827757,34.03064225651357,62.65905867159445,56.394194354786,6.085337750216264,66.41526627040062,91.72441120909907,41.10612133170217,38.5647088039611,44.55690820600353
47,Tennessee,TN,2024,48.33077092423545,57.06995947691643,39.59158237155448,52.25445028437016,53.653989210989735,63.39589331868814,50.37388455120521,41.59403405659757,55.97946739993992,47.65630430371803,64.30263049616181,52.18822953618184,67.98613218914238,77.84036801251753,58.13189636576722,32.94564819876621,25.87280868946428,23.959981027224497,42.08228529464736,39.86751778372868,32.900780821038076,22.63845275006387,43.16310889201228,44.610853736315555,48.3995416362487
48,Texas,TX,2024,56.423502535553126,46.78543133660088,66.06157373450537,55.596000722935074,52.72233906751066,54.37692772219257,41.36465568199308,73.92008042004402,47.723422949599644,45.541224854487055,49.905621044712234,53.24764206936262,55.85665507018987,77.86651170004308,33.84679844033666,38.15891983664086,38.559808469620535,30.83262289170726,14.901487482979816,68.34176050225585,63.08305265908983,71.06895466644141,55.09715065173825,52.36620918864019,52.806925629001405
000,United States,USA,2024,53.00765048161027,52.96980915648898,53.04549180673156,50.11486348069399,54.25091930700739,48.18350084360114,49.042083408512134,48.98295036365531,45.661661554264896,41.57766897261956,49.74565413591022,49.59472517218972,50.7311345851342,54.02106266902565,47.441206501242746,47.71039013475929,54.24767864368398,42.30943454797378,41.1715485775949,53.1128987697845,47.931832261967074,44.01562050404564,51.848044019888505,48.791118993953525,49.19292208307162
49,Utah,UT,2024,61.07088537289624,69.89501867201511,52.24675207377738,60.06467843816375,45.32955044791045,38.87622344174304,60.44610149150369,95.60683837149782,48.73304061195216,59.87838233592053,37.5876988879838,56.622868141004055,65.70492553084681,68.5177360510268,62.892115010666814,72.48157864526031,57.12143032328598,84.78867869460298,49.942440467349805,98.07376509580251,78.15904197731875,88.66806807195599,67.65001588268152,72.11518205114196,64.369025096073
51,Virginia,VA,2024,48.57700403738461,49.148843865527056,48.00516420924217,49.059911858251176,56.863987135442294,38.00334244223451,50.58988586645827,50.78243198886963,38.799800726462706,41.00634032480056,36.59326112812485,45.47890554069949,57.76162672255923,68.20472492248541,47.318528522633045,54.32797086030168,48.25778037620779,64.82852344065716,49.00370421793832,55.221875406403456,67.17838745300485,55.03044009192913,79.32633481408055,59.75599501195526,52.617450276327375
50,Vermont,VT,2024,43.90954982785323,58.18225415000758,29.636845505698886,42.54939259275472,28.85046970526511,29.44348409797379,55.008725034229975,56.894891533550016,55.18266282944203,68.14703138365955,42.21829427522451,47.21386841668333,41.869657688395925,5.0015303104298425,78.73778506636201,64.23974101809881,52.96981578727187,88.44501936562736,65.68428495530021,49.859843964195846,35.394769733918814,38.43804478551262,32.351494682325004,47.16805614680453,47.19096228174393
53,Washington,WA,2024,49.2841111132716,74.12997656831783,24.43824565822537,61.001814927463485,81.8113393373021,28.51159011249404,56.01348628977112,77.6708439702867,40.61450385958026,47.92912303136639,33.29988468779413,50.30014330010511,66.9972077794219,50.21595594147412,83.77845961736968,72.30110199426635,71.57612589211928,79.41101151334955,50.61061547235743,87.60665509923909,73.37944455632268,63.71614669723435,83.042742415411,70.8925847766703,60.596364038387705
55,Wisconsin,WI,2024,47.86601799691604,57.79846039225273,37.93357560157936,46.76637410250122,41.450188606943925,44.5190246309869,56.39735230551238,44.698930866561646,47.691161804761265,54.34531414975055,41.03700945977198,47.44118463472618,49.91935598482974,36.66407194450072,63.174640025158766,56.11115732710164,44.8790637781144,59.790365776864725,72.40858857045723,47.36661118297018,61.37824970086306,73.1617595083706,49.59473989335552,55.80292100426481,51.622052819495494
54,West Virginia,WV,2024,41.67341142970541,48.437959408996974,34.90886345041385,47.00131631921208,28.21785755423707,82.81975636091192,37.08162169293677,39.88602966876254,75.7706305600905,71.14189472855779,80.3993663916232,54.815119436336,63.34124825652741,84.69068656355302,41.99180994950179,36.127508918070305,30.539498803684708,10.919586771535164,72.07040867761792,30.980541419443416,13.468107464486248,3.248355105098982,23.687859823873517,37.64562154636132,46.23037049134866
56,Wyoming,WY,2024,37.19217075726922,48.58059569182032,25.803745822718113,60.58759271615086,46.480419307066065,48.1742694296874,61.38087537803057,86.31480674981941,29.8319887968352,22.7110791749653,36.9528984187051,42.53725075675175,76.75785589769205,82.94076916189564,70.57494263348848,62.0103815739189,31.58764473774949,70.88994575137392,58.189102982795305,87.37483282375689,65.64519386999183,75.44549198086331,55.84489575912035,68.13781044720092,55.33753060197634
